+------------+---------+---------+---------+---------+-------------+------------+----------+-------------+-------------+-------------+-------------+-----------------+-------------+-----------------+
| _Index_    |    Open |    High |     Low |   Close |      Volume |   Tomorrow |   Target |   VIX_Close |   SPY_Close |   VOO_Close |   IVV_Close |   Futures_Close |   Inflation |   Interest_Rate |
| 2011-07-19 | 1307.07 | 1328.14 | 1307.07 | 1326.73 | 4.3046e+09  |    1325.84 |        0 |       19.21 |    103.377  |     94.5956 |    103.624  |         1321.25 |     1.84729 |     0.475515    |
| 2011-07-18 | 1315.94 | 1315.94 | 1295.92 | 1305.44 | 4.11816e+09 |    1326.73 |        1 |       20.95 |    101.726  |     93.0837 |    101.92   |         1300.5  |     1.86017 |     0.484464    |
| 2011-07-15 | 1308.87 | 1317.7  | 1307.52 | 1316.14 | 4.24276e+09 |    1305.44 |        0 |       19.53 |    102.567  |     93.8786 |    102.807  |         1315    |     1.87305 |     0.493413    |
| 2011-07-14 | 1317.74 | 1326.88 | 1306.51 | 1308.87 | 4.35857e+09 |    1316.14 |        1 |       20.8  |    101.975  |     93.3643 |    102.224  |         1306.75 |     1.88593 |     0.502361    |
| 2011-07-13 | 1314.45 | 1331.48 | 1314.45 | 1317.72 | 4.06008e+09 |    1308.87 |        0 |       19.91 |    102.684  |     93.9722 |    102.939  |         1312.25 |     1.89881 |     0.51131     |
| 2011-07-12 | 1319.61 | 1327.17 | 1313.33 | 1313.64 | 4.22789e+09 |    1317.72 |        1 |       19.87 |    102.341  |     93.6448 |    102.574  |         1310.75 |     1.91169 |     0.520259    |
| 2011-07-11 | 1343.31 | 1343.31 | 1316.42 | 1319.49 | 3.87913e+09 |    1313.64 |        0 |       18.39 |    102.785  |     94.0656 |    103.064  |         1318.5  |     1.92457 |     0.529208    |
| 2011-07-08 | 1352.39 | 1352.39 | 1333.71 | 1343.8  | 3.59436e+09 |    1319.49 |        0 |       15.95 |    104.678  |     95.8425 |    104.9    |         1341.75 |     1.93745 |     0.538157    |
| 2011-07-07 | 1339.62 | 1356.48 | 1339.62 | 1353.22 | 4.06953e+09 |    1343.8  |        0 |       15.95 |    105.426  |     96.4972 |    105.717  |         1351.75 |     1.95033 |     0.547106    |
| 2011-07-06 | 1337.56 | 1340.94 | 1330.92 | 1339.22 | 3.56419e+09 |    1353.22 |        1 |       16.34 |    104.343  |     95.4528 |    104.565  |         1335.75 |     1.96321 |     0.556055    |
| 2011-07-05 | 1339.59 | 1340.89 | 1334.3  | 1337.88 | 3.72232e+09 |    1339.22 |        1 |       16.06 |    104.218  |     95.3126 |    104.472  |         1336.75 |     1.97609 |     0.565003    |
| 2011-07-01 | 1320.64 | 1341.01 | 1318.18 | 1339.67 | 3.79693e+09 |    1337.88 |        0 |       15.87 |    104.304  |     95.4684 |    104.511  |         1334.75 |     1.98897 |     0.573952    |
| 2011-06-30 | 1307.64 | 1321.97 | 1307.64 | 1320.64 | 4.2005e+09  |    1339.67 |        1 |       16.52 |    102.785  |     94.05   |    103.009  |         1315.5  |     1.98466 |     0.570239    |
| 2011-06-29 | 1296.85 | 1309.21 | 1296.85 | 1307.41 | 4.34754e+09 |    1320.64 |        1 |       17.27 |    101.812  |     93.1616 |    102.076  |         1304.25 |     1.98035 |     0.566526    |
| 2011-06-28 | 1280.21 | 1296.8  | 1280.21 | 1296.67 | 3.6815e+09  |    1307.41 |        1 |       19.17 |    100.947  |     92.3355 |    101.15   |         1294.5  |     1.97604 |     0.562813    |
| 2011-06-27 | 1268.44 | 1284.91 | 1267.53 | 1280.1  | 3.47907e+09 |    1296.67 |        1 |       20.56 |     99.6465 |     91.1665 |     99.8512 |         1276.25 |     1.97173 |     0.5591      |
| 2011-06-24 | 1283.04 | 1283.93 | 1267.24 | 1268.45 | 3.66534e+09 |    1280.1  |        1 |       21.1  |     98.7664 |     90.4028 |     99.0188 |         1264    |     1.96742 |     0.555387    |
| 2011-06-23 | 1286.6  | 1286.6  | 1262.87 | 1283.5  | 4.98345e+09 |    1268.45 |        0 |       19.29 |     99.9269 |     91.4081 |    100.155  |         1277    |     1.9631  |     0.551675    |
| 2011-06-22 | 1295.48 | 1298.61 | 1286.79 | 1287.14 | 3.71842e+09 |    1283.5  |        0 |       18.52 |    100.215  |     91.7184 |    100.431  |         1279.75 |     1.95879 |     0.547962    |
| 2011-06-21 | 1278.4  | 1297.62 | 1278.4  | 1295.52 | 4.05615e+09 |    1287.14 |        0 |       18.86 |    100.823  |     92.2612 |    101.042  |         1288    |     1.95448 |     0.544249    |
| 2011-06-20 | 1271.5  | 1280.42 | 1267.56 | 1278.36 | 3.46466e+09 |    1295.52 |        1 |       19.99 |     99.4596 |     91.0203 |     99.7184 |         1273.75 |     1.95017 |     0.540536    |
| 2011-06-17 | 1268.58 | 1279.82 | 1267.4  | 1271.5  | 4.91646e+09 |    1278.36 |        1 |       21.85 |     98.9534 |     90.5085 |     99.1764 |         1279.4  |     1.94586 |     0.536823    |
| 2011-06-16 | 1265.53 | 1274.11 | 1258.07 | 1267.64 | 3.84625e+09 |    1271.5  |        1 |       22.73 |     98.659  |     90.2603 |     98.8589 |         1269    |     1.94155 |     0.53311     |
| 2011-06-15 | 1287.87 | 1287.87 | 1261.9  | 1265.42 | 4.0705e+09  |    1267.64 |        1 |       21.32 |     98.442  |     90.0897 |     98.6808 |         1265.5  |     1.93724 |     0.529397    |
| 2011-06-14 | 1272.22 | 1292.5  | 1272.22 | 1287.87 | 3.50028e+09 |    1265.42 |        0 |       18.26 |    100.225  |     91.6873 |    100.462  |         1290    |     1.93292 |     0.525684    |
| 2011-06-13 | 1271.31 | 1277.04 | 1265.64 | 1271.83 | 4.13252e+09 |    1287.87 |        1 |       19.61 |     98.969  |     90.524  |     99.2151 |         1271.5  |     1.92861 |     0.521971    |
| 2011-06-10 | 1288.6  | 1288.6  | 1268.28 | 1270.98 | 3.84625e+09 |    1271.83 |        1 |       18.86 |     98.8915 |     90.4619 |     99.1377 |         1269.25 |     1.9243  |     0.518258    |
| 2011-06-09 | 1279.63 | 1294.54 | 1279.63 | 1289    | 3.33251e+09 |    1270.98 |        0 |       17.77 |    100.286  |     91.7494 |    100.516  |         1287.5  |     1.91999 |     0.514545    |
| 2011-06-08 | 1284.63 | 1287.04 | 1277.42 | 1279.56 | 3.97081e+09 |    1289    |        1 |       18.79 |     99.527  |     91.0514 |     99.7648 |         1277    |     1.91568 |     0.510832    |
| 2011-06-07 | 1286.31 | 1296.22 | 1284.74 | 1284.94 | 3.84625e+09 |    1279.56 |        0 |       18.07 |     99.9455 |     91.4236 |    100.175  |         1284.75 |     1.91137 |     0.507119    |
| 2011-06-06 | 1300.26 | 1300.26 | 1284.72 | 1286.17 | 3.55598e+09 |    1284.94 |        0 |       18.49 |    100.007  |     91.5477 |    100.268  |         1285    |     1.90706 |     0.503406    |
| 2011-06-03 | 1312.94 | 1312.94 | 1297.9  | 1300.16 | 3.50503e+09 |    1286.17 |        0 |       17.95 |    101.077  |     92.5249 |    101.337  |         1296.25 |     1.90274 |     0.499693    |
| 2011-06-02 | 1314.55 | 1318.03 | 1305.61 | 1312.94 | 3.76217e+09 |    1300.16 |        0 |       18.09 |    102.092  |     93.4246 |    102.328  |         1312.5  |     1.89843 |     0.49598     |
| 2011-06-01 | 1345.2  | 1345.2  | 1313.71 | 1314.55 | 4.24109e+09 |    1312.94 |        0 |       18.3  |    102.201  |     93.5332 |    102.459  |         1312    |     1.89412 |     0.492267    |
| 2011-05-31 | 1331.1  | 1345.2  | 1331.1  | 1345.2  | 4.69624e+09 |    1314.55 |        0 |       15.45 |    104.549  |     95.6582 |    104.767  |         1344    |     1.9004  |     0.502231    |
| 2011-05-27 | 1325.69 | 1334.62 | 1325.69 | 1331.1  | 3.12456e+09 |    1345.2  |        1 |       15.98 |    103.472  |     94.712  |    103.752  |         1330    |     1.90668 |     0.512195    |
| 2011-05-26 | 1320.64 | 1328.51 | 1314.41 | 1325.69 | 3.25947e+09 |    1331.1  |        1 |       16.09 |    103.077  |     94.2933 |    103.334  |         1326.5  |     1.91296 |     0.522159    |
| 2011-05-25 | 1316.36 | 1325.86 | 1311.8  | 1320.47 | 4.10967e+09 |    1325.69 |        1 |       17.07 |    102.604  |     93.921  |    102.831  |         1316.5  |     1.91924 |     0.532123    |
| 2011-05-24 | 1317.7  | 1323.72 | 1313.87 | 1316.28 | 3.84625e+09 |    1320.47 |        1 |       17.82 |    102.263  |     93.6107 |    102.529  |         1313.5  |     1.92552 |     0.542087    |
| 2011-05-23 | 1333.07 | 1333.07 | 1312.88 | 1317.37 | 3.25558e+09 |    1316.28 |        0 |       18.27 |    102.348  |     93.6883 |    102.568  |         1315.25 |     1.9318  |     0.552051    |
| 2011-05-20 | 1342    | 1342    | 1330.67 | 1333.27 | 4.06602e+09 |    1317.37 |        0 |       17.43 |    103.549  |     94.8206 |    103.822  |         1327.75 |     1.93809 |     0.562015    |
| 2011-05-19 | 1342.4  | 1346.82 | 1336.36 | 1343.6  | 3.62611e+09 |    1333.27 |        0 |       15.52 |    104.379  |     95.4566 |    104.596  |         1341.75 |     1.94437 |     0.571979    |
| 2011-05-18 | 1328.54 | 1341.82 | 1326.59 | 1340.68 | 3.92203e+09 |    1343.6  |        1 |       16.23 |    104.131  |     95.3325 |    104.395  |         1338.5  |     1.95065 |     0.581943    |
| 2011-05-17 | 1326.1  | 1330.42 | 1318.51 | 1328.98 | 4.05397e+09 |    1340.68 |        1 |       17.55 |    103.208  |     94.4483 |    103.45   |         1325.5  |     1.95693 |     0.591907    |
| 2011-05-16 | 1334.77 | 1343.33 | 1327.32 | 1329.47 | 3.84625e+09 |    1328.98 |        0 |       18.24 |    103.224  |     94.4638 |    103.474  |         1325.5  |     1.96321 |     0.601871    |
| 2011-05-13 | 1348.69 | 1350.47 | 1333.36 | 1337.77 | 3.42666e+09 |    1329.47 |        0 |       17.07 |    103.883  |     95.0533 |    104.139  |         1334    |     1.96949 |     0.611835    |
| 2011-05-12 | 1339.39 | 1351.05 | 1332.03 | 1348.65 | 3.77721e+09 |    1337.77 |        0 |       16.03 |    104.689  |     95.8909 |    104.929  |         1347.5  |     1.97577 |     0.621799    |
| 2011-05-11 | 1354.51 | 1354.51 | 1336.36 | 1342.08 | 3.84625e+09 |    1348.65 |        1 |       16.95 |    104.193  |     95.379  |    104.472  |         1338.75 |     1.98205 |     0.631763    |
| 2011-05-10 | 1348.34 | 1359.44 | 1348.34 | 1357.16 | 4.22374e+09 |    1342.08 |        0 |       15.91 |    105.301  |     96.4027 |    105.564  |         1353.75 |     1.98833 |     0.641727    |
| 2011-05-09 | 1340.2  | 1349.44 | 1338.64 | 1346.29 | 4.26525e+09 |    1357.16 |        1 |       17.16 |    104.41   |     95.6117 |    104.666  |         1342.75 |     1.99461 |     0.651691    |
| 2011-05-06 | 1340.24 | 1354.36 | 1335.58 | 1340.2  | 4.22374e+09 |    1346.29 |        1 |       18.4  |    104.007  |     95.2239 |    104.225  |         1334.5  |     2.00089 |     0.661655    |
| 2011-05-05 | 1344.16 | 1348    | 1329.17 | 1335.1  | 3.84625e+09 |    1340.2  |        1 |       18.2  |    103.549  |     94.7741 |    103.853  |         1335    |     2.00717 |     0.671619    |
| 2011-05-04 | 1355.9  | 1355.9  | 1341.5  | 1347.32 | 4.22374e+09 |    1335.1  |        0 |       17.08 |    104.495  |     95.6117 |    104.743  |         1343    |     2.01345 |     0.681583    |
| 2011-05-03 | 1359.76 | 1360.84 | 1349.52 | 1356.62 | 4.22374e+09 |    1347.32 |        0 |       16.7  |    105.192  |     96.2632 |    105.448  |         1352    |     2.01973 |     0.691547    |
| 2011-05-02 | 1365.21 | 1370.58 | 1358.59 | 1361.22 | 3.84625e+09 |    1356.62 |        0 |       15.99 |    105.572  |     96.5734 |    105.866  |         1357.75 |     2.02601 |     0.701511    |
| 2011-04-29 | 1360.14 | 1364.56 | 1358.69 | 1363.61 | 3.47907e+09 |    1361.22 |        0 |       14.75 |    105.735  |     96.7906 |    106.029  |         1359.75 |     2.03564 |     0.724776    |
| 2011-04-28 | 1353.86 | 1361.71 | 1353.6  | 1360.48 | 4.03682e+09 |    1363.61 |        1 |       14.62 |    105.487  |     96.5113 |    105.742  |         1355    |     2.03899 |     0.738078    |
| 2011-04-27 | 1348.43 | 1357.49 | 1344.25 | 1355.66 | 4.05157e+09 |    1360.48 |        1 |       15.35 |    105.146  |     96.2011 |    105.378  |         1351    |     2.04233 |     0.751379    |
| 2011-04-26 | 1336.75 | 1349.55 | 1336.75 | 1347.24 | 3.90806e+09 |    1355.66 |        1 |       15.62 |    104.464  |     95.5807 |    104.705  |         1341    |     2.04568 |     0.76468     |
| 2011-04-25 | 1337.14 | 1337.55 | 1331.47 | 1335.25 | 2.14213e+09 |    1347.24 |        1 |       15.77 |    103.573  |     94.7586 |    103.837  |         1330.75 |     2.04902 |     0.777982    |
| 2011-04-21 | 1333.23 | 1337.49 | 1332.83 | 1337.38 | 3.58724e+09 |    1335.25 |        0 |       14.69 |    103.681  |     94.8516 |    103.915  |         1331    |     2.05237 |     0.791283    |
| 2011-04-20 | 1319.12 | 1332.66 | 1319.12 | 1330.36 | 4.23628e+09 |    1337.38 |        1 |       15.07 |    103.154  |     94.4329 |    103.458  |         1328.25 |     2.05572 |     0.804585    |
| 2011-04-19 | 1305.99 | 1312.7  | 1303.97 | 1312.62 | 3.8863e+09  |    1330.36 |        1 |       15.83 |    101.767  |     93.1764 |    101.987  |         1308.5  |     2.05906 |     0.817886    |
| 2011-04-18 | 1313.35 | 1313.35 | 1294.7  | 1305.14 | 4.22374e+09 |    1312.62 |        1 |       16.96 |    101.185  |     92.6025 |    101.43   |         1301    |     2.06241 |     0.831187    |
| 2011-04-15 | 1314.54 | 1322.88 | 1313.68 | 1319.68 | 4.22374e+09 |    1305.14 |        0 |       15.32 |    102.333  |     93.6262 |    102.637  |         1318.75 |     2.06575 |     0.844489    |
| 2011-04-14 | 1311.13 | 1316.79 | 1302.42 | 1314.52 | 3.87263e+09 |    1319.68 |        1 |       16.27 |    101.96   |     93.3005 |    102.196  |         1310.25 |     2.0691  |     0.85779     |
| 2011-04-13 | 1314.03 | 1321.35 | 1309.19 | 1314.41 | 3.85086e+09 |    1314.52 |        1 |       16.92 |    101.883  |     93.285  |    102.111  |         1308.75 |     2.07245 |     0.871092    |
| 2011-04-12 | 1321.96 | 1321.96 | 1309.51 | 1314.16 | 4.27549e+09 |    1314.41 |        1 |       17.09 |    101.891  |     93.2539 |    102.119  |         1308.25 |     2.07579 |     0.884393    |
| 2011-04-11 | 1329.01 | 1333.77 | 1321.06 | 1324.46 | 3.47897e+09 |    1314.16 |        0 |       16.59 |    102.658  |     93.9365 |    102.908  |         1319.5  |     2.07914 |     0.897694    |
| 2011-04-08 | 1336.16 | 1339.46 | 1322.94 | 1328.17 | 3.58281e+09 |    1324.46 |        0 |       17.87 |    102.968  |     94.2622 |    103.21   |         1323.75 |     2.08248 |     0.910996    |
| 2011-04-07 | 1334.82 | 1338.8  | 1326.56 | 1333.51 | 4.0056e+09  |    1328.17 |        0 |       17.11 |    103.325  |     94.619  |    103.582  |         1328.5  |     2.08583 |     0.924297    |
| 2011-04-06 | 1335.94 | 1339.38 | 1331.09 | 1335.54 | 4.22374e+09 |    1333.51 |        0 |       16.9  |    103.588  |     94.7896 |    103.822  |         1329    |     2.08918 |     0.937599    |
| 2011-04-05 | 1332.03 | 1338.21 | 1330.03 | 1332.63 | 3.85228e+09 |    1335.54 |        1 |       17.25 |    103.263  |     94.5104 |    103.481  |         1326.75 |     2.09252 |     0.9509      |
| 2011-04-04 | 1333.56 | 1336.74 | 1329.1  | 1332.87 | 4.22374e+09 |    1332.63 |        0 |       17.5  |    103.278  |     94.5104 |    103.597  |         1329.25 |     2.09587 |     0.964201    |
| 2011-04-01 | 1329.48 | 1337.85 | 1328.89 | 1332.41 | 4.22374e+09 |    1332.87 |        1 |       17.4  |    103.193  |     94.4638 |    103.45   |         1327.75 |     2.09922 |     0.977503    |
| 2011-03-31 | 1327.44 | 1329.77 | 1325.03 | 1325.83 | 3.56627e+09 |    1332.41 |        1 |       17.74 |    102.759  |     94.0295 |    102.986  |         1321    |     2.097   |     0.972996    |
| 2011-03-30 | 1321.89 | 1331.74 | 1321.89 | 1328.26 | 3.80957e+09 |    1325.83 |        0 |       17.71 |    102.898  |     94.1536 |    103.133  |         1324    |     2.09479 |     0.96849     |
| 2011-03-29 | 1309.37 | 1319.45 | 1305.26 | 1319.44 | 3.48258e+09 |    1328.26 |        1 |       18.16 |    102.193  |     93.5176 |    102.459  |         1316.5  |     2.09258 |     0.963983    |
| 2011-03-28 | 1315.45 | 1319.74 | 1310.19 | 1310.19 | 3.21517e+09 |    1319.44 |        1 |       19.44 |    101.511  |     92.9127 |    101.77   |         1302.25 |     2.09037 |     0.959476    |
| 2011-03-25 | 1311.8  | 1319.18 | 1310.15 | 1313.8  | 4.22374e+09 |    1310.19 |        0 |       17.91 |    101.759  |     93.1144 |    101.995  |         1310    |     2.08815 |     0.95497     |
| 2011-03-24 | 1300.61 | 1311.34 | 1297.74 | 1309.66 | 4.22374e+09 |    1313.8  |        1 |       18    |    101.449  |     92.8382 |    101.694  |         1305.25 |     2.08594 |     0.950463    |
| 2011-03-23 | 1292.19 | 1300.51 | 1284.05 | 1297.54 | 3.84235e+09 |    1309.66 |        1 |       19.17 |    100.488  |     91.9735 |    100.715  |         1292    |     2.08373 |     0.945957    |
| 2011-03-22 | 1298.29 | 1299.35 | 1292.7  | 1293.77 | 3.57655e+09 |    1297.54 |        1 |       20.21 |    100.201  |     91.6801 |    100.437  |         1288.25 |     2.08152 |     0.94145     |
| 2011-03-21 | 1281.65 | 1300.58 | 1281.65 | 1298.38 | 4.22373e+09 |    1293.77 |        0 |       20.61 |    100.55   |     92.0044 |    100.792  |         1293    |     2.07931 |     0.936943    |
| 2011-03-18 | 1276.71 | 1288.88 | 1276.18 | 1279.21 | 4.6855e+09  |    1298.38 |        1 |       24.44 |     99.0155 |     90.63   |     99.2579 |         1287.71 |     2.07709 |     0.932437    |
| 2011-03-17 | 1261.61 | 1278.88 | 1261.61 | 1273.72 | 4.13495e+09 |    1279.21 |        1 |       26.37 |     98.6566 |     90.244  |     98.8649 |         1273.75 |     2.07488 |     0.92793     |
| 2011-03-16 | 1279.46 | 1280.91 | 1249.05 | 1256.88 | 5.833e+09   |    1273.72 |        1 |       29.4  |     97.368  |     89.1321 |     97.6316 |         1258.75 |     2.07267 |     0.923424    |
| 2011-03-15 | 1288.46 | 1288.46 | 1261.12 | 1281.87 | 5.2014e+09  |    1256.88 |        0 |       24.32 |     99.2045 |     90.8617 |     99.4969 |         1280    |     2.07046 |     0.918917    |
| 2011-03-14 | 1301.19 | 1301.19 | 1286.37 | 1296.39 | 4.05037e+09 |    1281.87 |        0 |       21.13 |    100.354  |     91.8808 |    100.614  |         1295.5  |     2.06824 |     0.91441     |
| 2011-03-11 | 1293.43 | 1308.35 | 1291.99 | 1304.28 | 3.7404e+09  |    1296.39 |        0 |       20.08 |    100.964  |     92.4213 |    101.293  |         1306    |     2.06603 |     0.909904    |
| 2011-03-10 | 1315.72 | 1315.72 | 1294.21 | 1295.11 | 4.72302e+09 |    1304.28 |        1 |       21.88 |    100.269  |     91.8036 |    100.537  |         1294.25 |     2.06382 |     0.905397    |
| 2011-03-09 | 1319.92 | 1323.21 | 1312.27 | 1320.02 | 3.70952e+09 |    1295.11 |        0 |       20.22 |    102.16   |     93.5177 |    102.41   |         1315.5  |     2.06161 |     0.900891    |
| 2011-03-08 | 1311.05 | 1325.74 | 1306.86 | 1321.82 | 4.53142e+09 |    1320.02 |        0 |       19.82 |    102.307  |     93.6258 |    102.541  |         1320    |     2.0594  |     0.896384    |
| 2011-03-07 | 1322.72 | 1327.68 | 1303.99 | 1310.13 | 3.96473e+09 |    1321.82 |        1 |       20.66 |    101.419  |     92.761  |    101.709  |         1309    |     2.05718 |     0.891877    |
| 2011-03-04 | 1330.73 | 1331.08 | 1312.59 | 1321.15 | 4.22374e+09 |    1310.13 |        0 |       19.06 |    102.222  |     93.5795 |    102.48   |         1320.25 |     2.05497 |     0.887371    |
| 2011-03-03 | 1312.37 | 1332.28 | 1312.37 | 1330.97 | 4.34047e+09 |    1321.15 |        0 |       18.6  |    102.993  |     94.2744 |    103.22   |         1329.75 |     2.05276 |     0.882864    |
| 2011-03-02 | 1305.47 | 1314.19 | 1302.58 | 1308.44 | 1.025e+09   |    1330.97 |        1 |       20.7  |    101.249  |     92.6839 |    101.47   |         1305.75 |     2.05055 |     0.878357    |
| 2011-03-01 | 1328.64 | 1332.09 | 1306.14 | 1306.33 | 1.18042e+09 |    1308.44 |        1 |       21.01 |    101.033  |     92.4213 |    101.308  |         1301    |     2.04833 |     0.873851    |
| 2011-02-28 | 1321.61 | 1329.38 | 1320.55 | 1327.22 | 1.25285e+09 |    1306.33 |        0 |       18.35 |    102.746  |     94.0273 |    102.988  |         1326    |     2.04527 |     0.871526    |
| 2011-02-25 | 1307.34 | 1320.61 | 1307.34 | 1319.88 | 3.83603e+09 |    1327.22 |        1 |       19.22 |    102.114  |     93.4714 |    102.341  |         1318.75 |     2.04221 |     0.869202    |
| 2011-02-24 | 1307.09 | 1310.91 | 1294.26 | 1306.1  | 1.2229e+09  |    1319.88 |        1 |       21.32 |    101.033  |     92.4677 |    101.308  |         1302.75 |     2.03915 |     0.866878    |
| 2011-02-23 | 1315.44 | 1317.91 | 1299.55 | 1307.4  | 1.33034e+09 |    1306.1  |        0 |       22.13 |    101.103  |     92.5603 |    101.37   |         1305.5  |     2.03609 |     0.864553    |
| 2011-02-22 | 1338.91 | 1338.91 | 1312.33 | 1315.44 | 1.32278e+09 |    1307.4  |        0 |       20.8  |    101.728  |     93.0853 |    102.01   |         1314.5  |     2.03302 |     0.862229    |
| 2011-02-18 | 1340.38 | 1344.07 | 1338.12 | 1343.01 | 1.16231e+09 |    1315.44 |        0 |       16.43 |    103.811  |     95.031  |    104.083  |         1342.5  |     2.02996 |     0.859904    |
| 2011-02-17 | 1334.37 | 1341.5  | 1331    | 1340.43 | 1.96645e+09 |    1343.01 |        1 |       16.59 |    103.595  |     94.8766 |    103.867  |         1337.75 |     2.0269  |     0.85758     |
| 2011-02-16 | 1329.51 | 1337.61 | 1329.51 | 1336.32 | 1.96645e+09 |    1340.43 |        1 |       16.72 |    103.287  |     94.5215 |    103.52   |         1333    |     2.02384 |     0.855256    |
| 2011-02-15 | 1330.43 | 1330.43 | 1324.61 | 1328.01 | 3.92686e+09 |    1336.32 |        1 |       16.37 |    102.638  |     93.9192 |    102.896  |         1326.25 |     2.02077 |     0.852931    |
| 2011-02-14 | 1328.73 | 1332.96 | 1326.9  | 1332.32 | 3.56704e+09 |    1328.01 |        0 |       15.95 |    102.962  |     94.259  |    103.212  |         1327.75 |     2.01771 |     0.850607    |
| 2011-02-11 | 1318.66 | 1330.79 | 1316.08 | 1329.15 | 4.2193e+09  |    1332.32 |        1 |       15.69 |    102.716  |     94.0273 |    102.973  |         1327.25 |     2.01465 |     0.848282    |
| 2011-02-10 | 1318.13 | 1322.78 | 1311.74 | 1321.87 | 4.18461e+09 |    1329.15 |        1 |       16.09 |    102.106  |     93.4405 |    102.372  |         1318.75 |     2.01159 |     0.845958    |
| 2011-02-09 | 1322.48 | 1324.54 | 1314.89 | 1320.88 | 3.92224e+09 |    1321.87 |        1 |       15.87 |    102.067  |     93.4096 |    102.326  |         1319.25 |     2.00853 |     0.843634    |
| 2011-02-08 | 1318.76 | 1324.87 | 1316.03 | 1324.57 | 3.88153e+09 |    1320.88 |        0 |       15.81 |    102.299  |     93.6412 |    102.588  |         1321.75 |     2.00546 |     0.841309    |
| 2011-02-07 | 1311.85 | 1322.85 | 1311.85 | 1319.05 | 3.90227e+09 |    1324.57 |        1 |       16.28 |    101.836  |     93.2088 |    102.094  |         1315.75 |     2.0024  |     0.838985    |
| 2011-02-04 | 1307.01 | 1311    | 1301.67 | 1310.87 | 3.92595e+09 |    1319.05 |        1 |       15.93 |    101.203  |     92.6221 |    101.455  |         1307.25 |     1.99934 |     0.83666     |
| 2011-02-03 | 1302.77 | 1308.6  | 1294.83 | 1307.1  | 4.37099e+09 |    1310.87 |        1 |       16.69 |    100.918  |     92.375  |    101.162  |         1303.25 |     1.99628 |     0.834336    |
| 2011-02-02 | 1305.91 | 1307.61 | 1302.62 | 1304.03 | 4.09826e+09 |    1307.1  |        1 |       17.3  |    100.694  |     92.1434 |    100.954  |         1300    |     1.99321 |     0.832012    |
| 2011-02-01 | 1289.14 | 1308.86 | 1289.14 | 1307.59 | 5.1645e+09  |    1304.03 |        0 |       17.63 |    100.887  |     92.2978 |    101.154  |         1302.75 |     1.99015 |     0.829687    |
| 2011-01-31 | 1276.5  | 1287.17 | 1276.5  | 1286.12 | 4.16716e+09 |    1307.59 |        1 |       19.53 |     99.2971 |     90.8771 |     99.5431 |         1282.5  |     1.98905 |     0.83132     |
| 2011-01-28 | 1299.63 | 1302.67 | 1275.1  | 1276.34 | 5.61863e+09 |    1286.12 |        1 |       20.04 |     98.5564 |     90.1822 |     98.7647 |         1271.5  |     1.98795 |     0.832953    |
| 2011-01-27 | 1297.51 | 1301.29 | 1294.41 | 1299.54 | 4.30919e+09 |    1276.34 |        0 |       16.15 |    100.308  |     91.8036 |    100.599  |         1295.75 |     1.98684 |     0.834586    |
| 2011-01-26 | 1291.97 | 1299.74 | 1291.97 | 1296.63 | 4.73098e+09 |    1299.54 |        1 |       16.64 |    100.061  |     91.6801 |    100.36   |         1293.5  |     1.98574 |     0.836219    |
| 2011-01-25 | 1288.17 | 1291.26 | 1281.07 | 1291.18 | 4.59538e+09 |    1296.63 |        1 |       17.59 |     99.6752 |     91.2014 |     99.8822 |         1287.5  |     1.98464 |     0.837851    |
| 2011-01-24 | 1283.29 | 1291.93 | 1282.47 | 1290.84 | 3.90247e+09 |    1291.18 |        1 |       17.65 |     99.6212 |     91.2323 |     99.8977 |         1288.5  |     1.98354 |     0.839484    |
| 2011-01-21 | 1283.63 | 1291.21 | 1282.07 | 1283.35 | 4.93532e+09 |    1290.84 |        1 |       18.47 |     99.0579 |     90.6764 |     99.3119 |         1279.75 |     1.98244 |     0.841117    |
| 2011-01-20 | 1280.85 | 1283.35 | 1271.26 | 1280.26 | 4.93532e+09 |    1283.35 |        1 |       17.99 |     98.8341 |     90.4756 |     99.0961 |         1276.25 |     1.98133 |     0.84275     |
| 2011-01-19 | 1294.52 | 1294.6  | 1278.92 | 1281.92 | 4.74371e+09 |    1280.26 |        0 |       17.31 |     98.9653 |     90.5837 |     99.2194 |         1278.5  |     1.98023 |     0.844383    |
| 2011-01-18 | 1293.22 | 1296.06 | 1290.16 | 1295.02 | 5.28499e+09 |    1281.92 |        0 |       15.87 |     99.9453 |     91.4948 |    100.229  |         1294.75 |     1.97913 |     0.846016    |
| 2011-01-14 | 1282.9  | 1293.24 | 1281.24 | 1293.24 | 4.66159e+09 |    1295.02 |        1 |       15.46 |     99.7755 |     91.3404 |     99.9748 |         1289.5  |     1.97803 |     0.847649    |
| 2011-01-13 | 1285.78 | 1286.7  | 1280.47 | 1283.76 | 4.31084e+09 |    1293.24 |        1 |       16.39 |     99.0579 |     90.6918 |     99.3582 |         1281.25 |     1.97693 |     0.849281    |
| 2011-01-12 | 1275.65 | 1286.87 | 1275.65 | 1285.96 | 4.22694e+09 |    1283.76 |        0 |       16.24 |     99.22   |     90.8153 |     99.4969 |         1283.5  |     1.97582 |     0.850914    |
| 2011-01-11 | 1272.58 | 1277.25 | 1269.62 | 1274.48 | 4.05075e+09 |    1285.96 |        1 |       16.89 |     98.3325 |     90.0124 |     98.5951 |         1270.5  |     1.97472 |     0.852547    |
